,actual_ta,actual_td,gbtt_pta,gbtt_ptd,late_canc_reason,location,rid,date_of_service,ta_diff,td_diff,actual_lay,gbtt_lay
0,,2018-02-05 07:30:00,,2018-02-05 07:30:00,,EDB,201802057198082,2018-02-05,,0.0,,
1,2018-02-05 07:35:00,2018-02-05 07:35:00,2018-02-05 07:34:00,2018-02-05 07:34:00,,HYM,201802057198082,2018-02-05,1.0,1.0,0.0,0.0
2,2018-02-05 07:49:00,2018-02-05 07:50:00,2018-02-05 07:49:00,2018-02-05 07:49:00,,LIN,201802057198082,2018-02-05,0.0,1.0,1.0,0.0
3,2018-02-05 07:55:00,2018-02-05 07:57:00,2018-02-05 07:55:00,2018-02-05 07:56:00,,PMT,201802057198082,2018-02-05,0.0,1.0,2.0,1.0
4,2018-02-05 08:01:00,2018-02-05 08:02:00,2018-02-05 08:00:00,2018-02-05 08:01:00,,FKK,201802057198082,2018-02-05,1.0,1.0,1.0,1.0
5,2018-02-05 08:11:00,2018-02-05 08:13:00,2018-02-05 08:10:00,2018-02-05 08:11:00,,CRO,201802057198082,2018-02-05,1.0,2.0,2.0,1.0
6,2018-02-05 08:25:00,,2018-02-05 08:25:00,,,GLQ,201802057198082,2018-02-05,0.0,,,
7,,2018-02-06 07:34:00,,2018-02-06 07:30:00,,EDB,201802067198082,2018-02-06,,4.0,,
8,2018-02-06 07:38:00,2018-02-06 07:39:00,2018-02-06 07:34:00,2018-02-06 07:34:00,,HYM,201802067198082,2018-02-06,4.0,5.0,1.0,0.0
9,2018-02-06 07:53:00,2018-02-06 07:55:00,2018-02-06 07:49:00,2018-02-06 07:49:00,,LIN,201802067198082,2018-02-06,4.0,6.0,2.0,0.0
10,2018-02-06 08:00:00,2018-02-06 08:01:00,2018-02-06 07:55:00,2018-02-06 07:56:00,,PMT,201802067198082,2018-02-06,5.0,5.0,1.0,1.0
11,2018-02-06 08:06:00,2018-02-06 08:07:00,2018-02-06 08:00:00,2018-02-06 08:01:00,,FKK,201802067198082,2018-02-06,6.0,6.0,1.0,1.0
12,2018-02-06 08:17:00,2018-02-06 08:19:00,2018-02-06 08:10:00,2018-02-06 08:11:00,,CRO,201802067198082,2018-02-06,7.0,8.0,2.0,1.0
13,2018-02-06 08:33:00,,2018-02-06 08:25:00,,,GLQ,201802067198082,2018-02-06,8.0,,,
14,,2018-02-07 07:30:00,,2018-02-07 07:30:00,,EDB,201802077198082,2018-02-07,,0.0,,
15,2018-02-07 07:34:00,2018-02-07 07:35:00,2018-02-07 07:34:00,2018-02-07 07:34:00,,HYM,201802077198082,2018-02-07,0.0,1.0,1.0,0.0
16,2018-02-07 07:48:00,2018-02-07 07:49:00,2018-02-07 07:49:00,2018-02-07 07:49:00,,LIN,201802077198082,2018-02-07,-1.0,0.0,1.0,0.0
17,2018-02-07 07:54:00,2018-02-07 07:56:00,2018-02-07 07:55:00,2018-02-07 07:56:00,,PMT,201802077198082,2018-02-07,-1.0,0.0,2.0,1.0
18,2018-02-07 08:00:00,2018-02-07 08:01:00,2018-02-07 08:00:00,2018-02-07 08:01:00,,FKK,201802077198082,2018-02-07,0.0,0.0,1.0,1.0
19,2018-02-07 08:10:00,2018-02-07 08:12:00,2018-02-07 08:10:00,2018-02-07 08:11:00,,CRO,201802077198082,2018-02-07,0.0,1.0,2.0,1.0
20,2018-02-07 08:33:00,,2018-02-07 08:25:00,,,GLQ,201802077198082,2018-02-07,8.0,,,
21,,2018-02-08 07:30:00,,2018-02-08 07:30:00,,EDB,201802087198082,2018-02-08,,0.0,,
22,2018-02-08 07:35:00,2018-02-08 07:36:00,2018-02-08 07:34:00,2018-02-08 07:34:00,,HYM,201802087198082,2018-02-08,1.0,2.0,1.0,0.0
23,2018-02-08 07:51:00,2018-02-08 07:52:00,2018-02-08 07:49:00,2018-02-08 07:49:00,,LIN,201802087198082,2018-02-08,2.0,3.0,1.0,0.0
24,2018-02-08 07:57:00,2018-02-08 07:58:00,2018-02-08 07:55:00,2018-02-08 07:56:00,,PMT,201802087198082,2018-02-08,2.0,2.0,1.0,1.0
25,2018-02-08 08:02:00,2018-02-08 08:04:00,2018-02-08 08:00:00,2018-02-08 08:01:00,,FKK,201802087198082,2018-02-08,2.0,3.0,2.0,1.0
26,2018-02-08 08:13:00,2018-02-08 08:15:00,2018-02-08 08:10:00,2018-02-08 08:11:00,,CRO,201802087198082,2018-02-08,3.0,4.0,2.0,1.0
27,2018-02-08 08:27:00,,2018-02-08 08:25:00,,,GLQ,201802087198082,2018-02-08,2.0,,,
28,,2018-02-09 07:30:00,,2018-02-09 07:30:00,,EDB,201802097198082,2018-02-09,,0.0,,
29,2018-02-09 07:34:00,2018-02-09 07:35:00,2018-02-09 07:34:00,2018-02-09 07:34:00,,HYM,201802097198082,2018-02-09,0.0,1.0,1.0,0.0
30,2018-02-09 07:49:00,2018-02-09 07:51:00,2018-02-09 07:49:00,2018-02-09 07:49:00,,LIN,201802097198082,2018-02-09,0.0,2.0,2.0,0.0
31,2018-02-09 07:56:00,2018-02-09 07:57:00,2018-02-09 07:55:00,2018-02-09 07:56:00,,PMT,201802097198082,2018-02-09,1.0,1.0,1.0,1.0
32,2018-02-09 08:01:00,2018-02-09 08:02:00,2018-02-09 08:00:00,2018-02-09 08:01:00,,FKK,201802097198082,2018-02-09,1.0,1.0,1.0,1.0
33,2018-02-09 08:11:00,2018-02-09 08:13:00,2018-02-09 08:10:00,2018-02-09 08:11:00,,CRO,201802097198082,2018-02-09,1.0,2.0,2.0,1.0
34,2018-02-09 08:29:00,,2018-02-09 08:25:00,,,GLQ,201802097198082,2018-02-09,4.0,,,
35,,2018-02-12 07:31:00,,2018-02-12 07:30:00,,EDB,201802127198082,2018-02-12,,1.0,,
36,2018-02-12 07:35:00,2018-02-12 07:36:00,2018-02-12 07:34:00,2018-02-12 07:34:00,,HYM,201802127198082,2018-02-12,1.0,2.0,1.0,0.0
37,2018-02-12 07:50:00,2018-02-12 07:51:00,2018-02-12 07:49:00,2018-02-12 07:49:00,,LIN,201802127198082,2018-02-12,1.0,2.0,1.0,0.0
38,2018-02-12 07:56:00,2018-02-12 07:57:00,2018-02-12 07:55:00,2018-02-12 07:56:00,,PMT,201802127198082,2018-02-12,1.0,1.0,1.0,1.0
39,2018-02-12 08:01:00,2018-02-12 08:02:00,2018-02-12 08:00:00,2018-02-12 08:01:00,,FKK,201802127198082,2018-02-12,1.0,1.0,1.0,1.0
40,2018-02-12 08:11:00,2018-02-12 08:13:00,2018-02-12 08:10:00,2018-02-12 08:11:00,,CRO,201802127198082,2018-02-12,1.0,2.0,2.0,1.0
41,2018-02-12 08:30:00,,2018-02-12 08:25:00,,,GLQ,201802127198082,2018-02-12,5.0,,,
42,,2018-02-13 07:30:00,,2018-02-13 07:30:00,,EDB,201802137198082,2018-02-13,,0.0,,
43,2018-02-13 07:34:00,2018-02-13 07:35:00,2018-02-13 07:34:00,2018-02-13 07:34:00,,HYM,201802137198082,2018-02-13,0.0,1.0,1.0,0.0
44,2018-02-13 07:48:00,2018-02-13 07:50:00,2018-02-13 07:49:00,2018-02-13 07:49:00,,LIN,201802137198082,2018-02-13,-1.0,1.0,2.0,0.0
45,2018-02-13 07:55:00,2018-02-13 07:56:00,2018-02-13 07:55:00,2018-02-13 07:56:00,,PMT,201802137198082,2018-02-13,0.0,0.0,1.0,1.0
46,2018-02-13 08:00:00,2018-02-13 08:01:00,2018-02-13 08:00:00,2018-02-13 08:01:00,,FKK,201802137198082,2018-02-13,0.0,0.0,1.0,1.0
47,2018-02-13 08:10:00,2018-02-13 08:12:00,2018-02-13 08:10:00,2018-02-13 08:11:00,,CRO,201802137198082,2018-02-13,0.0,1.0,2.0,1.0
48,2018-02-13 08:29:00,,2018-02-13 08:25:00,,,GLQ,201802137198082,2018-02-13,4.0,,,
49,,2018-02-14 07:30:00,,2018-02-14 07:30:00,,EDB,201802147198082,2018-02-14,,0.0,,
50,2018-02-14 07:34:00,2018-02-14 07:35:00,2018-02-14 07:34:00,2018-02-14 07:34:00,,HYM,201802147198082,2018-02-14,0.0,1.0,1.0,0.0
51,2018-02-14 07:48:00,2018-02-14 07:49:00,2018-02-14 07:49:00,2018-02-14 07:49:00,,LIN,201802147198082,2018-02-14,-1.0,0.0,1.0,0.0
52,2018-02-14 07:54:00,2018-02-14 07:55:00,2018-02-14 07:55:00,2018-02-14 07:56:00,,PMT,201802147198082,2018-02-14,-1.0,-1.0,1.0,1.0
53,2018-02-14 08:00:00,2018-02-14 08:01:00,2018-02-14 08:00:00,2018-02-14 08:01:00,,FKK,201802147198082,2018-02-14,0.0,0.0,1.0,1.0
54,2018-02-14 08:10:00,2018-02-14 08:11:00,2018-02-14 08:10:00,2018-02-14 08:11:00,,CRO,201802147198082,2018-02-14,0.0,0.0,1.0,1.0
55,2018-02-14 08:24:00,,2018-02-14 08:25:00,,,GLQ,201802147198082,2018-02-14,-1.0,,,
56,,2018-02-15 07:30:00,,2018-02-15 07:30:00,,EDB,201802157198082,2018-02-15,,0.0,,
57,2018-02-15 07:34:00,2018-02-15 07:35:00,2018-02-15 07:34:00,2018-02-15 07:34:00,,HYM,201802157198082,2018-02-15,0.0,1.0,1.0,0.0
58,2018-02-15 07:48:00,2018-02-15 07:49:00,2018-02-15 07:49:00,2018-02-15 07:49:00,,LIN,201802157198082,2018-02-15,-1.0,0.0,1.0,0.0
59,2018-02-15 07:54:00,2018-02-15 07:56:00,2018-02-15 07:55:00,2018-02-15 07:56:00,,PMT,201802157198082,2018-02-15,-1.0,0.0,2.0,1.0
60,2018-02-15 08:00:00,2018-02-15 08:01:00,2018-02-15 08:00:00,2018-02-15 08:01:00,,FKK,201802157198082,2018-02-15,0.0,0.0,1.0,1.0
61,2018-02-15 08:11:00,2018-02-15 08:13:00,2018-02-15 08:10:00,2018-02-15 08:11:00,,CRO,201802157198082,2018-02-15,1.0,2.0,2.0,1.0
62,2018-02-15 08:25:00,,2018-02-15 08:25:00,,,GLQ,201802157198082,2018-02-15,0.0,,,
63,,2018-02-16 07:30:00,,2018-02-16 07:30:00,,EDB,201802167198082,2018-02-16,,0.0,,
64,2018-02-16 07:34:00,2018-02-16 07:35:00,2018-02-16 07:34:00,2018-02-16 07:34:00,,HYM,201802167198082,2018-02-16,0.0,1.0,1.0,0.0
65,2018-02-16 07:48:00,2018-02-16 07:49:00,2018-02-16 07:49:00,2018-02-16 07:49:00,,LIN,201802167198082,2018-02-16,-1.0,0.0,1.0,0.0
66,2018-02-16 07:54:00,2018-02-16 07:56:00,2018-02-16 07:55:00,2018-02-16 07:56:00,,PMT,201802167198082,2018-02-16,-1.0,0.0,2.0,1.0
67,2018-02-16 08:00:00,2018-02-16 08:01:00,2018-02-16 08:00:00,2018-02-16 08:01:00,,FKK,201802167198082,2018-02-16,0.0,0.0,1.0,1.0
68,2018-02-16 08:10:00,2018-02-16 08:12:00,2018-02-16 08:10:00,2018-02-16 08:11:00,,CRO,201802167198082,2018-02-16,0.0,1.0,2.0,1.0
69,2018-02-16 08:24:00,,2018-02-16 08:25:00,,,GLQ,201802167198082,2018-02-16,-1.0,,,
70,,2018-02-19 07:32:00,,2018-02-19 07:30:00,,EDB,201802197198082,2018-02-19,,2.0,,
71,2018-02-19 07:36:00,2018-02-19 07:37:00,2018-02-19 07:34:00,2018-02-19 07:34:00,,HYM,201802197198082,2018-02-19,2.0,3.0,1.0,0.0
72,2018-02-19 07:50:00,2018-02-19 07:51:00,2018-02-19 07:49:00,2018-02-19 07:49:00,,LIN,201802197198082,2018-02-19,1.0,2.0,1.0,0.0
73,2018-02-19 07:56:00,2018-02-19 07:58:00,2018-02-19 07:55:00,2018-02-19 07:56:00,,PMT,201802197198082,2018-02-19,1.0,2.0,2.0,1.0
74,2018-02-19 08:02:00,2018-02-19 08:03:00,2018-02-19 08:00:00,2018-02-19 08:01:00,,FKK,201802197198082,2018-02-19,2.0,2.0,1.0,1.0
75,2018-02-19 08:12:00,2018-02-19 08:13:00,2018-02-19 08:10:00,2018-02-19 08:11:00,,CRO,201802197198082,2018-02-19,2.0,2.0,1.0,1.0
76,2018-02-19 08:26:00,,2018-02-19 08:25:00,,,GLQ,201802197198082,2018-02-19,1.0,,,
77,,,,2018-02-20 07:30:00,832,EDB,201802207198082,2018-02-20,,,,
78,,,2018-02-20 07:34:00,2018-02-20 07:34:00,832,HYM,201802207198082,2018-02-20,,,,0.0
79,,,2018-02-20 07:49:00,2018-02-20 07:49:00,832,LIN,201802207198082,2018-02-20,,,,0.0
80,,,2018-02-20 07:55:00,2018-02-20 07:56:00,832,PMT,201802207198082,2018-02-20,,,,1.0
81,,,2018-02-20 08:00:00,2018-02-20 08:01:00,832,FKK,201802207198082,2018-02-20,,,,1.0
82,,,2018-02-20 08:10:00,2018-02-20 08:11:00,832,CRO,201802207198082,2018-02-20,,,,1.0
83,,,2018-02-20 08:25:00,,832,GLQ,201802207198082,2018-02-20,,,,
84,,2018-02-21 07:30:00,,2018-02-21 07:30:00,,EDB,201802217198082,2018-02-21,,0.0,,
85,2018-02-21 07:33:00,2018-02-21 07:34:00,2018-02-21 07:34:00,2018-02-21 07:34:00,,HYM,201802217198082,2018-02-21,-1.0,0.0,1.0,0.0
86,2018-02-21 07:47:00,2018-02-21 07:49:00,2018-02-21 07:49:00,2018-02-21 07:49:00,,LIN,201802217198082,2018-02-21,-2.0,0.0,2.0,0.0
87,2018-02-21 07:54:00,2018-02-21 07:56:00,2018-02-21 07:55:00,2018-02-21 07:56:00,,PMT,201802217198082,2018-02-21,-1.0,0.0,2.0,1.0
88,2018-02-21 08:00:00,2018-02-21 08:01:00,2018-02-21 08:00:00,2018-02-21 08:01:00,,FKK,201802217198082,2018-02-21,0.0,0.0,1.0,1.0
89,2018-02-21 08:10:00,2018-02-21 08:11:00,2018-02-21 08:10:00,2018-02-21 08:11:00,,CRO,201802217198082,2018-02-21,0.0,0.0,1.0,1.0
90,2018-02-21 08:24:00,,2018-02-21 08:25:00,,,GLQ,201802217198082,2018-02-21,-1.0,,,
91,,2018-02-22 07:30:00,,2018-02-22 07:30:00,,EDB,201802227198082,2018-02-22,,0.0,,
92,2018-02-22 07:34:00,2018-02-22 07:34:00,2018-02-22 07:34:00,2018-02-22 07:34:00,,HYM,201802227198082,2018-02-22,0.0,0.0,0.0,0.0
93,2018-02-22 07:48:00,2018-02-22 07:49:00,2018-02-22 07:49:00,2018-02-22 07:49:00,,LIN,201802227198082,2018-02-22,-1.0,0.0,1.0,0.0
94,2018-02-22 07:54:00,2018-02-22 07:56:00,2018-02-22 07:55:00,2018-02-22 07:56:00,,PMT,201802227198082,2018-02-22,-1.0,0.0,2.0,1.0
95,2018-02-22 08:00:00,2018-02-22 08:01:00,2018-02-22 08:00:00,2018-02-22 08:01:00,,FKK,201802227198082,2018-02-22,0.0,0.0,1.0,1.0
96,2018-02-22 08:09:00,2018-02-22 08:11:00,2018-02-22 08:10:00,2018-02-22 08:11:00,,CRO,201802227198082,2018-02-22,-1.0,0.0,2.0,1.0
97,2018-02-22 08:23:00,,2018-02-22 08:25:00,,,GLQ,201802227198082,2018-02-22,-2.0,,,
98,,2018-02-23 07:29:00,,2018-02-23 07:30:00,,EDB,201802237198082,2018-02-23,,-1.0,,
99,2018-02-23 07:33:00,2018-02-23 07:34:00,2018-02-23 07:34:00,2018-02-23 07:34:00,,HYM,201802237198082,2018-02-23,-1.0,0.0,1.0,0.0
100,2018-02-23 07:48:00,2018-02-23 07:49:00,2018-02-23 07:49:00,2018-02-23 07:49:00,,LIN,201802237198082,2018-02-23,-1.0,0.0,1.0,0.0
101,2018-02-23 07:54:00,2018-02-23 07:56:00,2018-02-23 07:55:00,2018-02-23 07:56:00,,PMT,201802237198082,2018-02-23,-1.0,0.0,2.0,1.0
102,2018-02-23 08:00:00,2018-02-23 08:00:00,2018-02-23 08:00:00,2018-02-23 08:01:00,,FKK,201802237198082,2018-02-23,0.0,-1.0,0.0,1.0
103,2018-02-23 08:09:00,2018-02-23 08:11:00,2018-02-23 08:10:00,2018-02-23 08:11:00,,CRO,201802237198082,2018-02-23,-1.0,0.0,2.0,1.0
104,2018-02-23 08:23:00,,2018-02-23 08:25:00,,,GLQ,201802237198082,2018-02-23,-2.0,,,
105,,2018-02-26 07:38:00,,2018-02-26 07:30:00,574,EDB,201802267198082,2018-02-26,,8.0,,
106,2018-02-26 07:43:00,2018-02-26 07:44:00,2018-02-26 07:34:00,2018-02-26 07:34:00,574,HYM,201802267198082,2018-02-26,9.0,10.0,1.0,0.0
107,,,,2018-02-26 07:49:00,574,LIN,201802267198082,2018-02-26,,,,
108,,,2018-02-26 07:55:00,2018-02-26 07:56:00,574,PMT,201802267198082,2018-02-26,,,,1.0
109,,,2018-02-26 08:00:00,2018-02-26 08:01:00,574,FKK,201802267198082,2018-02-26,,,,1.0
110,,,2018-02-26 08:10:00,2018-02-26 08:11:00,574,CRO,201802267198082,2018-02-26,,,,1.0
111,,,2018-02-26 08:25:00,,574,GLQ,201802267198082,2018-02-26,,,,
112,,2018-02-27 07:32:00,,2018-02-27 07:30:00,,EDB,201802277198082,2018-02-27,,2.0,,
113,2018-02-27 07:36:00,2018-02-27 07:37:00,2018-02-27 07:34:00,2018-02-27 07:34:00,,HYM,201802277198082,2018-02-27,2.0,3.0,1.0,0.0
114,2018-02-27 07:50:00,2018-02-27 07:52:00,2018-02-27 07:49:00,2018-02-27 07:49:00,,LIN,201802277198082,2018-02-27,1.0,3.0,2.0,0.0
115,2018-02-27 07:57:00,2018-02-27 07:58:00,2018-02-27 07:55:00,2018-02-27 07:56:00,,PMT,201802277198082,2018-02-27,2.0,2.0,1.0,1.0
116,2018-02-27 08:02:00,2018-02-27 08:04:00,2018-02-27 08:00:00,2018-02-27 08:01:00,,FKK,201802277198082,2018-02-27,2.0,3.0,2.0,1.0
117,2018-02-27 08:13:00,2018-02-27 08:15:00,2018-02-27 08:10:00,2018-02-27 08:11:00,,CRO,201802277198082,2018-02-27,3.0,4.0,2.0,1.0
118,2018-02-27 08:27:00,,2018-02-27 08:25:00,,,GLQ,201802277198082,2018-02-27,2.0,,,
119,,,,2018-03-02 07:30:00,820,EDB,201803027198082,2018-03-02,,,,
120,,,2018-03-02 07:34:00,2018-03-02 07:34:00,820,HYM,201803027198082,2018-03-02,,,,0.0
121,,,2018-03-02 07:49:00,2018-03-02 07:49:00,820,LIN,201803027198082,2018-03-02,,,,0.0
122,,,2018-03-02 07:55:00,2018-03-02 07:56:00,820,PMT,201803027198082,2018-03-02,,,,1.0
123,,,2018-03-02 08:00:00,2018-03-02 08:01:00,820,FKK,201803027198082,2018-03-02,,,,1.0
124,,,2018-03-02 08:10:00,2018-03-02 08:11:00,820,CRO,201803027198082,2018-03-02,,,,1.0
125,,,2018-03-02 08:25:00,,820,GLQ,201803027198082,2018-03-02,,,,
126,,2018-03-05 07:30:00,,2018-03-05 07:30:00,,EDB,201803057198082,2018-03-05,,0.0,,
127,2018-03-05 07:33:00,2018-03-05 07:33:00,2018-03-05 07:34:00,2018-03-05 07:34:00,,HYM,201803057198082,2018-03-05,-1.0,-1.0,0.0,0.0
128,2018-03-05 07:47:00,2018-03-05 07:49:00,2018-03-05 07:49:00,2018-03-05 07:49:00,,LIN,201803057198082,2018-03-05,-2.0,0.0,2.0,0.0
129,2018-03-05 07:54:00,2018-03-05 07:56:00,2018-03-05 07:55:00,2018-03-05 07:56:00,,PMT,201803057198082,2018-03-05,-1.0,0.0,2.0,1.0
130,2018-03-05 08:00:00,2018-03-05 08:01:00,2018-03-05 08:00:00,2018-03-05 08:01:00,,FKK,201803057198082,2018-03-05,0.0,0.0,1.0,1.0
131,2018-03-05 08:10:00,2018-03-05 08:13:00,2018-03-05 08:10:00,2018-03-05 08:11:00,,CRO,201803057198082,2018-03-05,0.0,2.0,3.0,1.0
132,2018-03-05 08:28:00,,2018-03-05 08:25:00,,,GLQ,201803057198082,2018-03-05,3.0,,,
133,,2018-03-06 07:31:00,,2018-03-06 07:30:00,,EDB,201803067198082,2018-03-06,,1.0,,
134,2018-03-06 07:34:00,2018-03-06 07:35:00,2018-03-06 07:34:00,2018-03-06 07:34:00,,HYM,201803067198082,2018-03-06,0.0,1.0,1.0,0.0
135,2018-03-06 07:48:00,2018-03-06 07:50:00,2018-03-06 07:49:00,2018-03-06 07:49:00,,LIN,201803067198082,2018-03-06,-1.0,1.0,2.0,0.0
136,2018-03-06 07:55:00,2018-03-06 07:56:00,2018-03-06 07:55:00,2018-03-06 07:56:00,,PMT,201803067198082,2018-03-06,0.0,0.0,1.0,1.0
137,2018-03-06 08:00:00,2018-03-06 08:01:00,2018-03-06 08:00:00,2018-03-06 08:01:00,,FKK,201803067198082,2018-03-06,0.0,0.0,1.0,1.0
138,2018-03-06 08:12:00,2018-03-06 08:14:00,2018-03-06 08:10:00,2018-03-06 08:11:00,,CRO,201803067198082,2018-03-06,2.0,3.0,2.0,1.0
139,2018-03-06 08:32:00,,2018-03-06 08:25:00,,,GLQ,201803067198082,2018-03-06,7.0,,,
140,,2018-03-07 07:31:00,,2018-03-07 07:30:00,,EDB,201803077198082,2018-03-07,,1.0,,
141,2018-03-07 07:35:00,2018-03-07 07:35:00,2018-03-07 07:34:00,2018-03-07 07:34:00,,HYM,201803077198082,2018-03-07,1.0,1.0,0.0,0.0
142,2018-03-07 07:49:00,2018-03-07 07:50:00,2018-03-07 07:49:00,2018-03-07 07:49:00,,LIN,201803077198082,2018-03-07,0.0,1.0,1.0,0.0
143,2018-03-07 07:55:00,2018-03-07 07:56:00,2018-03-07 07:55:00,2018-03-07 07:56:00,,PMT,201803077198082,2018-03-07,0.0,0.0,1.0,1.0
144,2018-03-07 08:01:00,2018-03-07 08:01:00,2018-03-07 08:00:00,2018-03-07 08:01:00,,FKK,201803077198082,2018-03-07,1.0,0.0,0.0,1.0
145,2018-03-07 08:10:00,2018-03-07 08:12:00,2018-03-07 08:10:00,2018-03-07 08:11:00,,CRO,201803077198082,2018-03-07,0.0,1.0,2.0,1.0
146,2018-03-07 08:24:00,,2018-03-07 08:25:00,,,GLQ,201803077198082,2018-03-07,-1.0,,,
147,,2018-03-08 07:30:00,,2018-03-08 07:30:00,832,EDB,201803087198082,2018-03-08,,0.0,,
148,2018-03-08 07:34:00,2018-03-08 07:34:00,2018-03-08 07:34:00,2018-03-08 07:34:00,832,HYM,201803087198082,2018-03-08,0.0,0.0,0.0,0.0
149,2018-03-08 07:48:00,2018-03-08 07:49:00,2018-03-08 07:49:00,2018-03-08 07:49:00,832,LIN,201803087198082,2018-03-08,-1.0,0.0,1.0,0.0
150,2018-03-08 07:54:00,2018-03-08 07:56:00,2018-03-08 07:55:00,2018-03-08 07:56:00,832,PMT,201803087198082,2018-03-08,-1.0,0.0,2.0,1.0
151,2018-03-08 08:00:00,2018-03-08 08:01:00,2018-03-08 08:00:00,2018-03-08 08:01:00,832,FKK,201803087198082,2018-03-08,0.0,0.0,1.0,1.0
152,2018-03-08 08:10:00,2018-03-08 08:12:00,2018-03-08 08:10:00,2018-03-08 08:11:00,832,CRO,201803087198082,2018-03-08,0.0,1.0,2.0,1.0
153,2018-03-08 08:51:00,,2018-03-08 08:25:00,,832,GLQ,201803087198082,2018-03-08,26.0,,,
154,,2018-03-09 07:30:00,,2018-03-09 07:30:00,,EDB,201803097198082,2018-03-09,,0.0,,
155,2018-03-09 07:34:00,2018-03-09 07:35:00,2018-03-09 07:34:00,2018-03-09 07:34:00,,HYM,201803097198082,2018-03-09,0.0,1.0,1.0,0.0
156,2018-03-09 07:48:00,2018-03-09 07:49:00,2018-03-09 07:49:00,2018-03-09 07:49:00,,LIN,201803097198082,2018-03-09,-1.0,0.0,1.0,0.0
157,2018-03-09 07:54:00,2018-03-09 07:56:00,2018-03-09 07:55:00,2018-03-09 07:56:00,,PMT,201803097198082,2018-03-09,-1.0,0.0,2.0,1.0
158,2018-03-09 08:00:00,2018-03-09 08:01:00,2018-03-09 08:00:00,2018-03-09 08:01:00,,FKK,201803097198082,2018-03-09,0.0,0.0,1.0,1.0
159,2018-03-09 08:10:00,2018-03-09 08:12:00,2018-03-09 08:10:00,2018-03-09 08:11:00,,CRO,201803097198082,2018-03-09,0.0,1.0,2.0,1.0
160,2018-03-09 08:24:00,,2018-03-09 08:25:00,,,GLQ,201803097198082,2018-03-09,-1.0,,,
161,,2018-03-12 07:31:00,,2018-03-12 07:30:00,,EDB,201803127198082,2018-03-12,,1.0,,
162,2018-03-12 07:36:00,2018-03-12 07:37:00,2018-03-12 07:34:00,2018-03-12 07:34:00,,HYM,201803127198082,2018-03-12,2.0,3.0,1.0,0.0
163,2018-03-12 07:50:00,2018-03-12 07:51:00,2018-03-12 07:49:00,2018-03-12 07:49:00,,LIN,201803127198082,2018-03-12,1.0,2.0,1.0,0.0
164,2018-03-12 07:56:00,2018-03-12 07:57:00,2018-03-12 07:55:00,2018-03-12 07:56:00,,PMT,201803127198082,2018-03-12,1.0,1.0,1.0,1.0
165,2018-03-12 08:02:00,2018-03-12 08:02:00,2018-03-12 08:00:00,2018-03-12 08:01:00,,FKK,201803127198082,2018-03-12,2.0,1.0,0.0,1.0
166,2018-03-12 08:11:00,2018-03-12 08:12:00,2018-03-12 08:10:00,2018-03-12 08:11:00,,CRO,201803127198082,2018-03-12,1.0,1.0,1.0,1.0
167,2018-03-12 08:25:00,,2018-03-12 08:25:00,,,GLQ,201803127198082,2018-03-12,0.0,,,
168,,2018-03-13 07:31:00,,2018-03-13 07:30:00,,EDB,201803137198082,2018-03-13,,1.0,,
169,2018-03-13 07:36:00,2018-03-13 07:37:00,2018-03-13 07:34:00,2018-03-13 07:34:00,,HYM,201803137198082,2018-03-13,2.0,3.0,1.0,0.0
170,2018-03-13 07:50:00,2018-03-13 07:51:00,2018-03-13 07:49:00,2018-03-13 07:49:00,,LIN,201803137198082,2018-03-13,1.0,2.0,1.0,0.0
171,2018-03-13 07:56:00,2018-03-13 07:57:00,2018-03-13 07:55:00,2018-03-13 07:56:00,,PMT,201803137198082,2018-03-13,1.0,1.0,1.0,1.0
172,2018-03-13 08:02:00,2018-03-13 08:03:00,2018-03-13 08:00:00,2018-03-13 08:01:00,,FKK,201803137198082,2018-03-13,2.0,2.0,1.0,1.0
173,2018-03-13 08:12:00,2018-03-13 08:14:00,2018-03-13 08:10:00,2018-03-13 08:11:00,,CRO,201803137198082,2018-03-13,2.0,3.0,2.0,1.0
174,2018-03-13 08:26:00,,2018-03-13 08:25:00,,,GLQ,201803137198082,2018-03-13,1.0,,,
175,,2018-03-14 07:32:00,,2018-03-14 07:30:00,,EDB,201803147198082,2018-03-14,,2.0,,
176,2018-03-14 07:37:00,2018-03-14 07:38:00,2018-03-14 07:34:00,2018-03-14 07:34:00,,HYM,201803147198082,2018-03-14,3.0,4.0,1.0,0.0
177,2018-03-14 07:51:00,2018-03-14 07:52:00,2018-03-14 07:49:00,2018-03-14 07:49:00,,LIN,201803147198082,2018-03-14,2.0,3.0,1.0,0.0
178,2018-03-14 07:57:00,2018-03-14 07:58:00,2018-03-14 07:55:00,2018-03-14 07:56:00,,PMT,201803147198082,2018-03-14,2.0,2.0,1.0,1.0
179,2018-03-14 08:03:00,2018-03-14 08:03:00,2018-03-14 08:00:00,2018-03-14 08:01:00,,FKK,201803147198082,2018-03-14,3.0,2.0,0.0,1.0
180,2018-03-14 08:12:00,2018-03-14 08:14:00,2018-03-14 08:10:00,2018-03-14 08:11:00,,CRO,201803147198082,2018-03-14,2.0,3.0,2.0,1.0
181,2018-03-14 08:26:00,,2018-03-14 08:25:00,,,GLQ,201803147198082,2018-03-14,1.0,,,
182,,2018-03-15 07:30:00,,2018-03-15 07:30:00,,EDB,201803157198082,2018-03-15,,0.0,,
